pdes,tp,q,e,w,om,i,M1,K1,orbit_id
2012 A2,2456236.600841314246,3.537474521666916,.9963877725497086,101.6720433046215,191.4047721428131,125.8684773041127,10.6,5.5,JPL 94
2012 B1,2456496.643722741155,3.825152518914078,.4105035782433858,162.1830074531848,36.1941831685487,7.627783828454611,6.4,12.75,JPL 75
2012 B3,2455902.334714847145,3.536536414914726,1.001183364923015,50.73326108789811,252.9994940349564,106.9329153015011,13.4,4.5,JPL 24
2012 BJ98,2456190.935923559688,2.15657774250929,.8736495875635185,72.96983048833226,124.0317461903936,2.636891990126354,8.0,19.25,JPL 19
2012 C1,2456328.022491328693,4.837975154766315,.9962058321457286,279.8891505012245,300.6399259612749,96.2777092518686,6.7,11.25,JPL 46
2012 C2,2455999.141810725676,.8023137706433678,1.003077829586966,62.65860349207035,117.9966890339537,162.7892307787573,16.6,37.75,JPL 10
2012 C3,2455839.915960047911,3.624891488598848,.626527172629985,344.8516122270328,135.4412675874763,9.189868050182183,13.5,10.,JPL 7
2012 CH17,2456198.722560725326,1.296093483069156,.9999881805608714,137.9935516752915,125.9847154706221,27.74419206731434,14.0,4.5,JPL 30
2012 E1,2455746.546131823108,7.502903883059695,.998012849590497,48.88731357943042,286.3196423018894,122.5420184092779,6.9,9.75,JPL 15
2012 E3,2455694.420397260472,3.827318559353372,.9827149050986322,103.515421946193,5.530997824829866,105.6586084481255,9.9,10.,JPL 11
2012 F1,2455976.590042322372,2.550933607818484,.9657066951325476,300.4253992488747,129.9654975442234,159.3968325987302,13.8,10.,JPL 8
2012 F2,2456392.515520287442,2.897067593860656,.5422397548673589,33.19284004876128,227.1351640056861,14.72469123202542,12.0,8.,JPL 25
2012 F3,2457119.197421338797,3.45693941739493,1.00163676179241,104.0205141177845,164.617309024508,11.35469753212712,8.1,7.5,JPL 95
2012 F6,2456376.013967060896,.7312382532220438,.9984989157707214,304.9869169886965,332.7152960821801,82.60887339118153,5.6,14.75,JPL 79
2012 G1,2456008.010704301562,2.794693817373049,.3299292327060615,265.7518642996238,283.3953209462319,12.17131001537992,14.7,10.,JPL 6
2012 H2,2456051.231814682628,1.71677217643348,.8936094438037731,295.9019823745012,184.1359475078656,92.83558531160249,15.7,10.,JPL 8
2012 J1,2456268.734285094252,3.158710755121596,1.001327766442323,147.2727329549897,235.2170616046954,34.18608906305249,6.0,12.,JPL 80
2012 K1,2456897.160363006209,1.054597098294,1.000152915493971,203.1066008825931,317.7376491689354,142.4282581726916,7.3,6.75,JPL 126
2012 K3,2456200.831322715519,2.076862345208615,.425960081442983,172.3005719123418,125.8813161908328,13.20116707544377,7.4,29.5,JPL 15
2012 K5,2456260.187787428956,1.141810998978076,.9985264981019603,139.289758710655,279.0390212042847,92.8480254183311,12.8,5.75,JPL 54
2012 K6,2456433.960743233729,3.35303220900968,.9991987753308721,338.8267850717343,206.8985408988809,135.2151033902068,8.9,7.75,JPL 71
2012 K8,2456888.831033022378,6.463005008005234,1.002343080761075,75.84979315957342,312.8056772311116,106.1112633262136,5.5,10.5,JPL 100
2012 L1,2456286.913667731627,2.262410000030632,.9970529043988378,140.2893267650839,271.7668746031932,87.21916562775003,11.8,8.25,JPL 40
2012 L2,2456421.836747988222,1.508544861358737,.9973334994126962,205.7863950788161,270.3021161932506,70.98059405297921,11.3,6.25,JPL 48
2012 L3,2456090.720012057651,3.045029464598844,.9907916418741552,107.0934182632089,53.48978216542861,134.1966469627778,8.9,15.25,JPL 19
2012 LP26,2457251.073198018471,6.536054577980472,.999279756298616,145.153209688357,153.9872478090405,25.37984911505306,9.4,6.25,JPL 49
2012 NJ,2456091.590281097417,1.29189011014861,.8480620374298449,338.4139062493553,315.763185318045,84.3754608943381,14.8,4.5,JPL 33
2012 OP,2456266.243319706295,3.60707075470781,.996579402905264,351.4353643079992,267.3703391406573,114.8287856983966,14.4,4.5,JPL 14
2012 O1,2456132.406537544596,1.499145533803354,.5792439383964281,222.1098868944044,111.2789608167202,11.4285782017345,18.9,4.5,JPL 13
2012 O2,2456103.599441127633,1.6608341837378,.5382710102096243,183.0473914904109,120.8135816327748,24.52745486680309,17.3,10.,JPL 9
2012 Q1,2455966.893862351823,9.482233072331526,.6371248046829634,139.2424263814257,184.4372917191307,45.18265072196867,6.6,8.25,JPL 30
2012 S1,2456625.264530286448,.0124667131396643,1.000005095690719,345.5411989420559,295.6865418045648,62.16289397901024,10.2,4.75,JPL 56
2012 S3,2456535.635152364404,2.308065988634098,1.000708290426972,183.7527333481647,121.3058181629985,112.9307981250601,13.7,4.5,JPL 37
2012 S4,2456471.523403002672,4.348728415231951,.9999819926719808,163.6154852424364,173.1035240071253,126.5413341641622,9.4,8.75,JPL 44
2012 T2,2456395.461473504141,4.821431224329933,.1596239134462965,309.5973315107189,73.73622823927289,12.56239166911833,10.2,10.,JPL 10
2012 T3,2456045.430049164206,2.383874255590181,.6045348954980396,196.8025293364212,114.2596965639697,9.509711898087438,14.9,10.,JPL 7
2012 T4,2456211.432461754348,1.95599650627818,.9911892281641423,219.915260493863,99.36855851218623,24.08527345559544,15.5,6.25,JPL 9
2012 T5,2456347.558470121101,.322825502558134,1.000433520647339,318.0941911123026,230.594453549634,72.09841478034346,15.3,4.75,JPL 18
2012 T6,2456165.885356304167,1.775087002995631,.8763375117617659,198.0986533890619,186.2204609950616,33.27550117765739,15.7,7.,JPL 12
2012 U1,2456843.222680107279,5.263903477331076,.9995648847685535,70.04990253920136,26.98257342534774,56.33902021318833,8.3,10.,JPL 52
2012 U2,2456265.769198455029,3.62778506356466,.5065687344688919,229.534875779256,186.8630689771828,10.53447533300739,12.1,10.,JPL 10
2012 US27,2456332.058797767686,1.820843212129459,.6485800781421639,1.270449712973052,49.20658082506954,39.29294285783462,6.9,33.75,JPL 18
2012 V1,2456495.039075975487,2.089202408402069,.9993932445880025,123.33528642,85.36942026042149,157.8399660169482,15.2,4.5,JPL 19
2012 V2,2456521.000377521620,1.454755746792016,.9976239367080847,217.3232572628736,262.1647709080186,67.18478717225561,8.4,12.,JPL 53
2012 WA34,2456317.674535991806,3.173201440598142,.3402501650904209,353.2424817531507,94.52890686805915,6.116702704758546,15.5,6.5,JPL 7
2012 X1,2456710.133478338204,1.59891007410995,.989572081770421,132.11367729,113.1464275550719,44.36732616876064,5.5,14.25,JPL 66
2012 X2,2456382.813404042632,4.748158036287616,.7704974093897997,215.6311350370557,271.0232944392426,34.12391112553792,12.6,4.5,JPL 35
2012 Y1,2456310.696867299071,2.016200871477807,.9468643291534705,268.8307657516833,193.2450890692166,20.95942008244565,15.1,10.,JPL 15
2012 Y3,2456165.346342566576,1.764843475839666,.93994216589211,235.6942960582961,122.7079621602757,73.23190669390085,12.9,4.5,JPL 16
2013 A1,2456955.675811088666,1.399764990633582,1.000085526301256,2.449169482138664,300.9994099243701,129.0329176101494,8.5,9.,JPL 105
2013 AL76,2456274.825626626516,2.047469722863937,.6838864958843407,27.2008959264397,145.9376195028269,144.858571736202,16.1,10.,JPL 6
2013 B2,2456475.019192741957,3.734134526326589,1.002702966807801,156.4335851318248,331.9587887079546,43.45488960995864,13.1,5.5,JPL 25
2013 C2,2457263.900403291696,9.131004892362519,.4313204574260055,308.7555510299247,247.5216806289696,21.3399416571213,6.6,7.75,JPL 81
2013 D1,2456396.220456744508,2.460129113768066,.7808786089923646,252.6315005274206,294.9748842134969,10.09356443867105,13.5,10.,JPL 15
2013 E1,2456455.617214214331,7.781629632021834,1.002258434672265,311.4257641083902,134.0288213597025,158.7203766750952,6.6,8.75,JPL 31
2013 E2,2456360.531788635076,1.41332182935946,.9939350539065243,95.82364373135009,182.4705454026325,21.85772128814889,10.8,6.5,JPL 48
2013 F1,2456264.158189060397,1.859992455482002,1.002797014816797,92.00332970660324,30.12275703766364,79.68788232424005,15.1,4.5,JPL 13
2013 F2,2456401.508930757730,6.217862421942114,.9992588859681922,122.9911322238638,344.2722199507122,61.74926684549699,7.1,10.,JPL 23
2013 F3,2456437.757325900921,2.252615171232545,.9970413488822141,18.75763373115787,266.1087019996768,85.44457782563765,15.4,4.5,JPL 22
2013 G1,2456637.457430890379,3.353098228334131,.5123914261751833,51.23985947365227,221.4840746059673,5.468623084856366,13.4,4.5,JPL 37
2013 G2,2456267.850032701913,2.154122131383129,1.000176665997053,293.9121925445317,274.1125303176966,96.00196467210205,13.7,4.5,JPL 18
2013 G3,2456976.691923220196,3.852198309719482,1.000463664717419,76.49550050978054,208.1305037228386,64.67151605841789,7.1,12.5,JPL 66
2013 G4,2456333.187712669870,2.613193638282798,.4104154317501504,214.390935128071,339.7728387568012,5.925605669212879,15.1,10.,JPL 10
2013 G5,2456537.004461779431,.9289187727550069,.9997146123853236,165.6672851179409,144.2821603657757,40.61347633650212,14.3,11.25,JPL 15
2013 G6,2456498.728308244508,2.048498822908568,.9947049782284707,215.6924751538695,44.5674022883934,124.0843255020043,7.1,27.,JPL 33
2013 G7,2456735.167812750116,4.677407087165468,.997861349375547,218.2638287615662,48.40271725001593,105.1100836796873,6.0,12.25,JPL 37
2013 G8,2456611.479198384790,5.14117578638264,.998448860555856,80.16849312219385,241.0219443150382,27.61504568188224,7.7,11.,JPL 32
2013 G9,2457037.111043431794,5.337621413733156,1.00127208924158,204.9304395303559,35.68865956311475,146.2335950655413,6.5,10.,JPL 64
2013 H1,2456432.168086074808,2.646966062826507,.9854256151570497,136.5811611354714,84.96986232025259,27.089519009166,7.2,22.75,JPL 16
2013 H2,2456680.710539382499,7.498742730262731,1.001848978233687,35.99835781719458,262.7459608900462,128.3963459785515,6.6,9.,JPL 47
2013 J2,2456527.498211381795,2.147830211537714,.6561496960562588,37.88933525772833,289.3935088646078,15.49555983451273,12.8,7.25,JPL 52
2013 J3,2456346.376805592805,3.988691614120003,.9979576577805536,320.9585168760608,200.7571594708771,118.2253978475814,6.9,14.25,JPL 24
2013 J5,2456261.536222508363,4.905908854865425,1.002472252929047,19.17498704519845,256.7850237830171,136.0250004699469,10.0,10.,JPL 15
2013 J6,2456392.064004565722,2.415721323964017,.9596335681672769,125.644530765059,68.42126376481397,85.05491888521236,16.5,4.5,JPL 12
2013 K1,2456442.666508388760,.9482633061732122,.9881156749766993,171.3325625204554,125.9087092805298,42.34152090569845,18.4,9.,JPL 12
2013 L2,2456058.695511010574,4.872285271080254,1.000927495460975,1.941214790786657,285.8777047762762,106.7764274290012,12.3,4.5,JPL 19
2013 N3,2456700.274146234108,3.028877492461664,.592428704053406,323.9496119664098,17.6805754675579,2.17040773111895,7.4,20.5,JPL 13
2013 N4,2456526.013790029098,1.21040462585708,.9748028948917493,142.2807062608926,322.6099540923197,37.03527841987731,12.1,5.25,JPL 37
2013 N5,2456475.940444120560,1.823049163502036,.7319149920161367,176.2425500230491,187.7460260466454,23.24247806480001,18.1,4.5,JPL 9
2013 O3,2456545.486247943605,3.180103545760106,.9961206628760106,337.9685167225937,276.7521142223828,102.8397411385465,14.5,4.5,JPL 19
2013 P1,2456349.588349128290,3.390237402510275,.6052286355115399,138.1088311110453,160.7951849716734,18.70201139936367,14.7,4.5,JPL 13
2013 P2,2456705.554315705120,2.834924519556432,.9989018212796867,104.9736952254173,2.028689591567995,125.5321593467803,14.7,4.5,JPL 42
2013 P3,2456985.458916996643,8.646522003821483,1.001155944867761,177.1907140783719,177.2758079951302,93.90620443423489,6.4,8.,JPL 56
2013 P4,2456881.892641951666,5.967053042661649,.5960599293962326,113.5590275690512,256.6145609357201,4.26436714381977,6.9,10.75,JPL 40
2013 PE67,2456635.801996149056,1.84707194854103,.9668055607914965,59.48436778391407,325.9609790887851,116.7175639428231,13.5,13.5,JPL 18
2013 R1,2456649.233121745559,.8118255757863039,.9984251867685469,67.16644868331953,70.71117523072714,64.04095258556559,11.5,7.25,JPL 70
2013 R3,2456509.660234808799,2.203607000415297,.273445490363257,8.238777765479609,342.6839230894403,.898899654142198,7.2,30.,JPL 19
2013 S1,2456507.417701798921,2.824322888207647,1.000432438530511,166.0642808247633,221.5365591426394,83.96196593199859,13.5,10.,JPL 16
2013 T1,2456504.765248721715,2.210495402199654,.6232686662257201,345.8400077174686,10.28383493653419,24.21024060655235,16.6,10.,JPL 8
2013 T2,2456464.184581060979,1.599620003772879,.5284963970971704,342.5217733011883,2.629851004780589,9.352147374931391,14.5,13.5,JPL 14
2013 TW5,2456887.160012244115,5.830627123433017,.9869381216924474,190.3754236090685,319.7038313041371,31.40140745036839,11.0,4.5,JPL 54
2013 U1,2456615.224715042264,2.418806648806813,.7971688952407384,143.1422029981101,211.2514316565494,23.94166080289842,13.9,10.,JPL 12
2013 U2,2456956.370461199269,5.116737375729997,.9942988827733247,107.3755091470014,7.001118645699393,43.09409508267152,6.9,11.,JPL 61
2013 UQ4,2456844.459582750274,1.080974935574438,.9821535430641831,23.31216387401101,317.6623965796692,145.2585720800541,13.8,6.,JPL 72
2013 US10,2457342.221640340207,.8229694432560084,1.000280111752132,340.3587540701534,186.1445801306016,148.8782970590471,8.4,6.5,JPL 84
2013 V1,2456768.732914497632,1.660846320128432,1.001427041252947,48.03465068098152,72.81032519005767,65.3100809339828,10.9,8.75,JPL 58
2013 V2,2456944.849462534527,3.507922974318053,1.004462309749723,94.46254280848652,48.43565604424714,37.84837710715393,6.6,12.,JPL 73
2013 V3,2456595.405870956654,1.386693935064072,.8909706912478069,339.6433628488162,100.9181548214613,32.13452891082039,15.4,5.75,JPL 32
2013 V4,2457303.069454649620,5.185419335502647,1.002610347872751,40.44588127423415,55.62050084194885,67.85444921445716,6.0,9.25,JPL 86
2013 V5,2456928.723032749376,.6255855185279982,.9987202166667474,314.5681259861423,278.6162849540126,154.8854897586862,10.8,7.25,JPL 51
2013 W1,2456724.675826002281,1.415612858066342,.5938812586743125,1.327117721612507,117.8560103321427,4.699497435261886,18.8,5.75,JPL 17
2013 W2,2457027.757395980645,4.444439223454371,.574706903562746,307.1979328070702,179.8427950328569,4.567063284367919,6.9,13.75,JPL 27
2013 X1,2457499.228703444174,1.314236485860392,1.001026030109369,164.4606649991445,130.9548639714141,163.2319318726818,10.7,4.5,JPL 83
2013 Y2,2456822.145526231022,1.919085233379467,.9912740229678684,308.8416426804029,243.4009249184748,29.41474414954199,9.7,15.,JPL 37
2013 YG46,2457773.036995794803,1.815242541572423,.451646452718995,232.7965811541767,56.86808472531349,8.219141483471311,10.6,10.,JPL 10
2014 A2,2456593.837884970619,2.074674800357519,.6498341367743001,356.2263846074935,106.672023831915,24.51348041039608,17.0,4.5,JPL 14
2014 A3,2456400.693739411224,3.546905788169315,.2417497739140982,213.1547418413575,230.5942350191126,13.66991575188777,12.3,10.25,JPL 10
2014 A4,2457271.364648459874,4.180179913894354,1.000854761348521,356.7884135882254,29.72722044157839,121.3599676757322,9.5,5.75,JPL 75
2014 A5,2456883.028392240611,4.800361280820117,.9603922663171196,182.5810872710804,310.1031832444885,31.99332726426806,5.5,17.75,JPL 19
2014 AA52,2457081.140430292845,2.002638068555632,1.000423887897101,292.259253994859,330.493052124626,105.2112010947399,13.6,4.5,JPL 42
2014 B1,2458007.372149662245,9.55668049506599,1.003215053943334,345.8591432516264,161.3944833029669,28.37552556102198,6.2,6.5,JPL 69
2014 C1,2456645.456145479665,1.685731530864317,.4461170657760468,23.9985097734569,167.8682338072765,2.679621241568598,15.6,10.,JPL 10
2014 C2,2456706.745367502425,.5123404929128847,1.0,56.07550106725654,283.3471055667167,135.5021633928436,14.4,9.3,JPL 8
2014 C3,2456674.228570623994,1.862025414436991,.9828284207570523,345.8767951690551,204.4069433022532,151.784310122964,15.0,4.5,JPL 31
2014 E2,2456841.014148216673,.6639164806301531,.9990362488564763,344.037051387196,56.39159704902931,156.3927539375293,12.0,6.5,JPL 54
2014 F1,2456570.333358191127,3.496337214644849,.9990751795893179,8.242942530562066,239.902412867951,108.2530497678035,13.7,4.5,JPL 25
2014 F2,2457024.795167034605,4.314459050488524,.9708909557786374,86.04114362100347,267.4498087690918,119.0612018614748,6.9,13.,JPL 39
2014 F3,2459350.578581423073,5.707273725908409,.644178040168411,2.668262280130168,326.8592404663455,6.553589877686059,14.5,4.5,JPL 19
2014 G1,2456603.196923957823,5.468635919705408,.9947013893104719,77.0548588467569,337.9275493368615,165.6402501289197,7.1,12.5,JPL 15
2014 G3,2457056.076579058541,4.697983289061335,.9156411963638399,147.8032193543032,4.542216565203479,155.8245472582966,6.9,12.75,JPL 27
2014 H1,2456762.829417395979,2.138899189903828,.9848508618876368,169.1848488834509,34.70152845884021,99.93593238389384,14.8,10.,JPL 15
2014 HU195,2457160.586110243234,5.121184062182178,.7659544479580388,145.0742672306394,115.7890993247589,5.822083707136079,9.5,9.5,JPL 12
2014 J1,2456828.515492635599,1.708541491865351,.8023933876862093,195.4800264938343,41.94212865338176,159.6964747664906,16.8,10.,JPL 12
2014 L2,2456853.917329422485,2.23454179868563,.6467628123620112,182.7779497044684,149.4058430545082,5.184411891277072,8.6,18.,JPL 32
2014 L3,2456837.071508551531,1.853963046049281,.7730941528388678,178.6099143280899,115.566369160727,6.264055830205153,17.2,4.5,JPL 17
2014 L5,2456987.878675201856,6.203168878614375,1.002643158276895,45.61120967844888,35.68347220214331,122.8051339962255,6.9,11.5,JPL 18
2014 M1,2457261.016099006442,5.5766950335018,1.00235797029927,336.7421143705524,234.6732805489668,160.176837769628,7.2,12.25,JPL 21
2014 M2,2456851.128620142066,6.909653595687764,.9927452039307464,40.27588718324539,245.3468546530872,32.41876069516806,6.9,11.25,JPL 14
2014 M3,2456830.434192795778,2.434266815462506,.9823531085140425,93.7403093482292,80.36746479653861,164.9096495530918,12.9,12.,JPL 14
2014 M4,2457019.085182782632,2.351456800136888,.5955391085386973,145.270395143059,265.0622676688925,3.3451558509136,16.6,4.5,JPL 20
2014 MG4,2456456.510884545073,3.713140601024833,.2591861362732074,298.7687878175694,311.8537534947011,9.36874661300376,8.7,11.75,JPL 27
2014 N2,2456938.728523130407,2.18440150645131,.9995423462644396,237.8607489403907,143.8041796231378,133.0131969421272,12.0,15.,JPL 20
