pdes,tp,q,e,w,om,i,M1,K1,source
2018 W2,2458732.229161951271,1.454667716683242,1.000759657441667,157.9728542243786,181.8494553095173,116.6157705464602,13.4,4.5,ORB
2018 X2,2458673.034863153465,2.125879109091798,.986280223636649,162.0470445413797,340.8332096515571,23.06823387310232,10.6,12.75,ORB
2018 X3,2458483.299964830690,2.698917421231605,.7827195269894678,359.8344819908737,78.92475844913288,43.36964116597223,16.9,4.5,ORB
2018 Y1,2458521.530622689491,1.286994409166389,.9910793921481993,358.0572189618863,147.4835613131589,160.4035376693905,13.6,5.25,ORB
2018 Y2,2458486.098436213606,3.893253361816097,.4793481795777027,162.4986169608806,297.2649107480066,11.68034539858378,10.9,10.,ORB
2019 A1,2458402.542819595168,2.211667199618293,.5689283377561671,150.8467500270507,312.2994958682227,13.74362190698565,17.3,4.5,ORB
2019 A2,2458443.948761498206,3.542902472642814,.3819936956454806,324.2262522930324,139.4626445990163,14.85526061514254,11.7,8.25,ORB
2019 A3,2458332.321323916460,2.313413911073454,.2649898432145765,325.4771165369539,31.33366855326886,15.36654445192976,19.3,4.5,ORB
2019 A4,2458457.949207019514,2.379359933030969,.08960942226457405,341.899550527304,119.3001862649014,13.31891991230288,15.4,10.,ORB
2019 A5,2458643.946198736462,6.324147236061602,.7078740415075246,356.039843208373,146.6192515475469,67.53900248937774,7.3,12.75,ORB
2019 A6,2458359.809256017562,1.938506123021695,.6391774183457983,156.3050040416362,280.2718903170902,33.2283281029066,17.9,4.5,ORB
2019 A7,2458126.548981160574,2.675761023797798,.1607429016579503,119.5420953948404,280.5214370966657,17.77280435982495,17.2,4.5,ORB
2019 A8,2458361.210727205631,1.872575257166376,.4274080526007016,20.3825210251697,127.8881473640005,2.96666017830655,7.7,33.5,ORB
2019 A9,2458691.025196770382,1.426375684838149,.9632606680161629,237.8023357180343,278.3684397481954,84.34107788066017,10.3,17.5,ORB
2019 B1,2458562.429583434933,1.597250547961846,.9894970033261195,174.8876844466255,290.4336485690607,123.3617017890528,17.4,4.5,ORB
2019 B2,2458642.527667644391,2.416517389281517,.3729015582306672,358.7099213502992,176.4592980725458,16.82914955331195,7.4,25.75,ORB
2019 B3,2459233.955532117703,6.823820367751432,1.002998352031727,263.8749781359805,358.4086886913846,66.52765545380089,6.5,9.,ORB
2019 C1,2458975.224349422150,6.581320388170327,.9920988753742428,319.1897067363857,212.3972245750634,36.01648895884428,6.5,9.,ORB
2019 D1,2458615.342265688308,1.57755492918724,.9885493537292273,70.47743015651987,231.7178047787487,34.09837281325536,11.9,15.75,ORB
2019 E3,2460259.864903521976,10.31671707944562,1.005157968614925,280.5771900609483,347.2086757856907,84.26677060704247,5.3,7.75,ORB
2019 F1,2459388.312615236318,3.596791921336911,1.003130918853004,251.0985004679329,38.72591247047578,54.17364805405811,9.0,6.,ORB
2019 F2,2458735.393218182687,2.232881685230068,.8650697162295637,10.9540272531322,175.8679182602183,19.18865186056912,5.0,24.75,ORB
2019 GG21,2458616.356787682681,3.932206588884873,.4740477702689088,208.7925855401245,340.5840390469012,6.076965513184619,12.2,10.,ORB
2019 H1,2458601.231944586731,1.844747255592719,.9920041960847409,19.27980101690913,269.1848904639019,104.5792575191668,16.9,4.5,ORB
2019 J1,2458582.839068771177,2.47865333673563,.9653450129158248,167.7940322782512,98.08704929838677,24.5497810701096,11.8,11.75,ORB
2019 J2,2458684.215044387349,1.727001803430942,.9976739454976579,98.69562817961662,25.4681296647531,105.1357438298953,9.4,22.5,ORB
2019 J3,2458697.389876596032,2.373521710384135,1.000677947687315,16.55239858554766,270.5170347609708,131.4149075211576,15.3,4.5,ORB
2019 JU6,2458635.386486301618,2.044882195440916,.9935472046794304,94.86862584655267,21.72924348472905,148.297910824992,14.5,10.,ORB
2019 K1,2458892.372420753549,2.012740021828432,1.000552640410847,265.6825364524518,73.37757244126112,87.15723246961954,13.2,4.5,ORB
2019 K4,2458650.919290901488,2.259417449561461,.9990612977850601,139.7721542778129,180.1651287668925,105.3052736960367,12.9,8.25,ORB
2019 K5,2458657.251444324261,2.035047035158644,.9865348783605891,174.916615586373,177.1884106440093,15.31538130379544,12.1,9.5,ORB
2019 K6,2458989.522673413833,3.928974130782172,.9975645867658924,187.578585548449,42.9260272778689,132.3943172998712,9.6,11.25,ORB
2019 K7,2459017.448463202320,4.475044719944338,1.00045418675643,27.30114759869327,307.9282930741737,103.5411741430206,8.7,6.5,ORB
2019 K8,2458685.719646147001,3.195048278859553,.9977306269835555,85.35283992138542,291.0463747635025,93.22215501273681,6.8,17.5,ORB
2019 L1,2458706.785793920464,2.890226976063039,.7066198588564014,49.91965884620201,254.4097128818326,9.993563153478053,13.5,10.,ORB
2019 L2,2458575.581088287643,1.621532124857112,.9367514145823834,18.81569090590202,12.53386626090697,152.1873028226871,10.4,27.75,ORB
2019 LD2,2458949.963145608719,4.578019802046143,.135180087527362,123.4526187917273,179.7405543601456,11.55273749324099,6.9,13.,ORB
2019 L3,2459589.328808221511,3.553854392713165,1.000614072260996,171.6484291139404,290.7839158138764,48.36634745980626,5.8,8.25,ORB
2019 LM4,2458652.738688867197,2.371611219662196,.5852049454946888,68.37085088280203,72.85836955452187,36.39476118828992,13.4,4.5,ORB
2019 LB7,2458569.731533555225,2.482822027281863,.9293061023752756,335.8940514040899,3.285918377765849,164.2318603536247,16.5,10.5,ORB
2019 M2,2458657.167623702453,1.063394969329297,.6485296423873891,332.520471324768,307.6032963355323,12.28204823928401,20.6,4.5,ORB
2019 M3,2458486.551781172723,2.417809152775207,1.002214701060755,87.93505314713686,154.8962719281839,99.43629501880999,13.8,6.,ORB
2019 N1,2459185.308381838682,1.704637088070094,.9998651218417356,193.4451617337045,13.57714076769455,82.42468208218776,11.0,4.5,ORB
2019 NJ3,2459144.666167229876,4.361765406687514,1.00085667460458,246.8231177667943,142.4533377301321,99.43738953685252,6.7,13.25,ORB
2019 O3,2459281.045828226129,8.819608361964963,1.001846398880323,60.0263294510135,300.3801818333055,89.81469033698797,6.0,7.,ORB
2019 Q1,2459050.097201204556,4.997163171177008,1.001041120253547,55.91282434287455,42.33963912588074,155.722395082386,13.9,4.5,ORB
2019 Q3,2458351.288956426268,7.250302466188464,1.004703542297618,152.6253285415753,151.3253394024313,65.5382484200568,8.7,10.,ORB
2019 Q4,2458826.045070213072,2.006581893840375,3.356215101434632,209.12367864,308.1487262895379,44.05257068647377,13.7,4.5,ORB
2019 S2,2458535.331377883268,3.755252905185749,.2066639495144366,216.7449481255086,93.12370946338561,10.47299174917376,13.1,10.,ORB
2019 S3,2458721.597144025129,1.806805990262698,.4706535496244196,212.9506092211195,150.1708639960917,8.692751245553332,17.9,10.,ORB
2019 S4,2458947.436999784865,3.441732751641674,.9858183350349193,71.35451007551075,63.16956927195478,92.02525906891559,8.6,13.5,ORB
2019 T2,2459326.805919416250,2.645920471803522,.9987766645866003,239.3888401255237,155.6377729197849,111.4666595418522,10.8,7.5,ORB
2019 T3,2459276.087938407405,5.946536306467437,.9985716511859849,112.2652190815667,139.5193548258973,121.8625955881645,6.3,9.25,ORB
2019 T4,2459739.770926124533,4.241475014872236,.9959582674141373,351.2167033064613,199.9641456422594,53.61669820766372,6.0,8.,ORB
2019 T5,2458696.643050541249,1.528889304643945,.8092059221695207,189.6172608556432,247.6963682263689,33.42239412493824,14.9,9.5,ORB
2019 T6,2458795.259534660975,2.051927124683703,.6222232721145564,328.9097245503653,71.31094806176851,18.69701846901449,17.2,4.5,ORB
2019 U4,2458744.860165934679,1.847129219710201,.4751830087247092,180.9602166117129,200.040609409866,11.69228887930533,18.6,10.,ORB
2019 U5,2460033.953635951119,3.622156033064697,1.000109656530629,181.5925775405656,2.661916674142985,113.5182006544239,6.2,8.25,ORB
2019 U6,2459019.321801176053,.9142642781287389,.9979034687076265,329.6590298743008,235.7057593048608,61.00133602200042,13.1,7.75,ORB
2019 V1,2459047.106515331936,3.096758467308047,.9989790282635146,51.21582942816991,83.20648793033887,61.86362644639813,14.5,4.5,ORB
2019 V2,2459142.708388698954,5.020620281370219,.3325078025460388,336.0434365700422,189.1877103887604,11.800205954521,13.9,4.5,ORB
2019 W1,2458611.498921881313,3.339879543010912,.2660226685465896,18.74863888542396,35.42597139490795,23.46187448791008,16.2,4.5,ORB
2019 X1,2458686.910904857885,4.305512536567683,.3026069687769674,36.92927044510412,43.72770978303249,10.24654454578892,10.5,10.,ORB
2019 X2,2458826.812170405187,1.824131493018153,.4992556071036759,213.5588316360951,250.8568180892825,15.88161333035058,18.1,10.,ORB
2019 Y1,2458924.063688912922,.8378238170996761,.9965077833291826,57.49817110569519,31.36633889319365,73.34813584511478,11.9,21.5,ORB
2019 Y3,2458830.959533901149,.9119993524439929,.6957830669769098,2.266734996109198,139.3826941270183,24.63522477666607,19.1,4.5,ORB
2019 Y4,2459000.516418681581,.2528378480236659,.9992352330367696,177.4083971162164,120.5720880573815,45.38387091906765,11.3,11.,ORB
2019 Y4-A,2459000.546490578544,.2503483608868151,1.002209521213027,177.184327522225,121.0466187320116,45.98190846135657,14.3,4.5,ORB
2019 Y4-B,2459000.522472739902,.2525414373085628,.9996207788164868,177.3826846341452,120.6254768924723,45.45425932217252,15.8,4.5,ORB
2019 Y4-C,2459000.502415106098,.252209357064097,1.001737081173832,177.2933526849599,120.6318347256435,45.57221417930071,14.3,4.5,ORB
2019 Y4-D,2459000.641319005360,.2542429731250058,.9898679875903229,177.7425034424157,120.6559390884409,44.95467243950517,13.3,4.5,ORB
2019 Y5,2458713.672596034629,4.91444285890693,.9939188493784312,303.5002963765875,51.77760898837332,82.83261476286536,12.6,7.75,ORB
2020 A2,2458856.820789428898,.9780133914551264,.9990835794740994,68.20932804790831,286.3793238085581,120.7501284141871,15.1,11.25,ORB
2020 A3,2458663.513909895969,5.767111048324495,.9991528114381665,268.4246507423387,120.7916407702266,146.700350994834,7.7,10.,ORB
2020 B2,2458874.787261784693,2.768047308375635,.9592218007679778,143.6296708055627,354.3388683055248,55.70413762650088,17.2,4.5,ORB
2020 B3,2458776.391015959635,3.344486691282788,.9982692262492009,325.0926822473944,185.8245940019983,20.70185466560774,14.6,4.5,ORB
2020 F2,2459777.183552381080,8.816846947037858,1.002558126568231,48.37504460720157,250.2510068659777,163.5755051624089,6.3,7.5,ORB
2020 F3,2459034.178896402401,.2946512373186049,.9991780666127325,37.2786546880135,61.01042723312359,128.9375020337457,12.1,12.25,ORB
2020 F5,2459297.746146046994,4.325955527092196,1.003191211750764,311.0653543945633,350.6325810512495,51.70522123900607,9.5,4.5,ORB
2020 F6,2458951.072060158260,3.511043462512514,.9908043234696371,344.5924574207143,207.8798918597012,174.5813732908771,9.7,16.5,ORB
2020 F7,2459532.642581382549,5.331513577830203,.9932329371947852,227.9922776367389,321.8860640689625,93.9494818239554,6.7,10.75,ORB
2020 F8,2458997.044902864016,.4303320065673257,.999935216427192,68.19332611345386,260.0292279461612,110.7977498883903,11.6,4.5,ORB
2020 G1,2458925.907776498758,.5057638788200425,.8596115494546572,207.6375916401896,240.1054961929072,18.47273220875296,17.4,4.5,ORB
2020 H2,2458967.088538210349,.8336124482528915,.9954595237029604,26.6902003344211,277.6341313288875,125.0445023796069,19.8,35.25,ORB
2020 H3,2459004.066475812255,2.304388354972246,1.002218815626618,29.6076089263114,270.5693478869658,62.36838376631006,7.4,27.5,ORB
2020 H4,2459090.748327899194,.9382941467325887,.9933206299811913,116.7725265145809,307.7679276567063,84.32043239382038,16.5,4.5,ORB
2020 H5,2459195.725335538094,9.345334700841233,.9975891344709188,326.4113424712665,210.6426976638721,70.20891731495085,4.5,10.,ORB
2020 H6,2459488.550995998074,4.702922096742461,1.000822762392952,20.34498076926312,213.7054787466886,79.95957761745358,6.3,10.5,ORB
2020 H7,2459004.006563168725,4.420107126086732,.9994272431941341,82.76916030735829,323.5291286379471,135.9229008383305,11.2,10.,ORB
2020 H8,2459004.696249811070,4.674529620803108,.9923750890834079,128.8955245473641,68.40655428497983,99.64691731677347,11.1,9.,ORB
2020 J1,2459323.050485364044,3.355132986069833,1.000227433823197,341.7436536212989,226.5819520545672,142.2934187312857,5.7,12.,ORB
2020 K1,2460073.656919448604,3.074952618156058,.9996052917102005,213.9571981496469,94.36944788736579,89.65289658635314,6.2,8.75,ORB
2020 K2,2459066.215815672987,8.878218618598442,1.00129323211958,67.27262150861603,288.3389024598395,91.03595283056541,7.0,9.25,ORB
2020 K3,2458999.622017996831,1.593446005426791,.992421870314414,62.69777462450055,27.92776695147553,128.7154438229167,14.9,13.,ORB
2020 K4,2458915.002760900490,1.772741710328081,.9612193791188401,310.2918343290547,264.1051342983477,125.9143071650451,17.9,6.25,ORB
2020 K5,2459371.094004855399,1.535425913027777,1.001351980349303,249.6020808938464,86.16366419405799,67.16179234493761,15.1,4.5,ORB
2020 K6,2459472.380923378282,5.86901165427064,1.003399732020949,44.2409272033279,291.5287921350617,103.6485976088765,9.5,8.5,ORB
2020 K7,2458785.301332152730,6.38422487617474,.9409448839014439,358.1359447581539,286.1070012627933,32.06372283131843,12.2,4.5,ORB
2020 K8,2459107.019349140649,.4745747893689997,1.000152233626527,260.0644167865724,181.5167921815602,31.41395025946461,16.8,4.5,ORB
2020 K9,2459257.129149552394,2.849537456590568,.3221243689467893,196.8347021467903,166.2421951581782,23.20260718828968,15.6,4.5,ORB
2020 M1,2458838.652033638765,2.66091108734041,.4769697021742044,67.86431219836528,142.9523017508467,8.63278951485465,7.1,27.,ORB
2020 M3,2459148.123911664212,1.268248800964934,.9527075288679625,328.4463454946915,71.25023501329339,23.47352824552504,14.6,6.,ORB
2020 M5,2459446.388686032137,3.004416764751877,.9996898411817213,126.3384835116317,352.0977996668036,93.22238992548971,8.4,11.,ORB
2020 N1,2459285.728406249245,1.320691834119749,1.000506026114057,186.7727224661568,279.9816511570764,29.7037734047959,15.5,4.5,ORB
2020 N2,2459085.212088884863,1.793803853164444,.9823950393257168,331.2265612387828,257.0764420663938,161.0343486167139,16.6,6.5,ORB
2020 O1,2458973.267106218691,2.329334434263673,.1198571503419016,104.827482351413,175.9886843766403,5.223476693804598,16.0,10.,ORB
2020 O2,2459454.924946993005,4.862221996685286,1.002441588106955,10.28442829154157,256.7557975248086,71.74738336114289,6.3,10.,ORB
2020 O3,2459242.023386615070,4.167303263453128,.1061048410632883,81.17148789459857,266.8974586358181,8.442826518127564,12.3,10.,ORB
2020 P1,2459142.678983901531,.3421832464863244,1.000296889185875,8.894962102747048,53.53936560237292,45.05381720839782,15.3,5.25,ORB
2020 P3,2459325.434533912837,6.812334736012208,.9987155421652891,82.24754202379553,19.49697062597664,61.88706456435687,6.6,9.25,ORB
2020 P4-A,2459069.717448230010,.09075632086947151,1.001954017158182,177.4644221848315,175.2244387536765,26.32560483738927,17.2,10.,ORB
2020 P4-B,2459069.584884366106,.09261307585795861,.9092091821956565,171.6064874118356,173.4267943140723,28.1473125338304,16.2,10.,ORB
2020 P4-C,2459068.336100446859,.08423821391335916,.9394205210769577,116.4217171171131,165.2569180109129,37.5593616220339,15.6,10.,ORB
2020 PV6,2459483.485574816996,2.295657874411885,.9450521775012887,71.37571076144147,329.1439649071717,128.2393009289726,8.1,15.5,ORB
2020 Q1,2459076.154991580736,1.314955623503384,.977790758201509,9.881885543248339,52.37856951066012,142.9237450694629,11.7,41.25,ORB
2020 Q2,2458886.579215745340,5.401818320729496,.5054675845722414,118.5134166624757,179.9574298064358,3.309967362847889,10.9,10.,ORB
2020 R2,2459634.716125797240,4.692580397612941,.9885287309048187,211.6944235757191,195.092086071535,53.22320614013499,8.5,10.25,ORB
2020 R4,2459275.435486793192,1.028583309567863,.989334820017679,46.70852524409659,323.2726623875147,164.4633771088162,12.2,13.75,ORB
2020 R5,2458997.625168216559,3.413048356081532,.3144781653597279,82.30844123672745,272.9685896733677,11.4543466598749,7.5,20.,ORB
2020 R6,2458736.658449302310,3.130428469577675,.9936892104882804,272.0343279622311,12.16789819622727,82.84721476048999,7.5,15.25,ORB
2020 R7,2459838.739447823950,2.957461348771314,.9996606679199905,347.8055685402809,268.2874453850419,114.8937691233755,8.9,6.75,ORB
2020 S1,2459231.384493696701,2.947362244704244,.5072233036124295,254.8661867123474,129.4585248652962,13.73388107812369,17.5,4.5,ORB
2020 S2,2459205.435952874715,1.75605497856086,.8274890386352106,202.2631431295887,197.6853842546581,22.39781805675232,16.3,13.5,ORB
2020 S3,2459196.171170114863,.3984789796904127,.9979406236228878,349.8830228560383,222.9954899962569,19.86108098020814,13.1,4.5,ORB
2020 S4,2459985.132635727107,3.367614693672729,.9996130094421121,21.07259100315662,117.7126402757636,20.57491263794104,8.7,8.5,ORB
2020 S5,2459069.816729956739,2.678655258783158,.3383166676929201,52.99851422402282,316.0001317052693,12.35413353661474,16.9,4.5,ORB
2020 S6,2459177.109181221445,1.874827737133829,.4790382230455177,176.6525749073456,242.5709039023803,15.45993470110843,8.6,37.75,ORB
2020 S7,2459171.535539858846,2.961017040429798,.4105791170677164,40.39730582656799,328.0182271378994,16.09182383079424,14.6,10.,ORB
2020 S8,2459315.429402569401,2.36383899403975,.9913992135165143,160.3340702999688,24.05198981620519,108.5179792959268,9.9,16.5,ORB
2020 T2,2459406.643117645301,2.054699059261525,.9934451053890249,150.3805321042533,83.04875994577185,27.87281248499167,8.4,13.25,ORB
2020 T3,2459234.972266369726,1.436615025151385,.5914915193088052,357.0427036464525,74.02087515088033,7.295759831581329,12.8,33.,ORB
2020 T4,2459400.747568401025,2.191878376768356,1.000040873103494,79.60252930264839,50.62233092464598,83.81738875929472,15.8,4.5,ORB
2020 T5,2459132.122000878581,1.889010621360344,.9979705420866538,90.29238329148595,237.8616978595229,66.60387857868822,16.2,10.5,ORB
